city_id,city_name,extract_date,temperature(°C),sunrise_local_hour,sunset_local_hour,humidity(%),wind(m/s),rain(mm),cloud(%),snowfall(mm),daily_score(/10)
6077243,montréal,2021-01-27,-5.4,08:20:00,17:53:00,86,3.04,0.0,95,0.2,3.25
6077243,montréal,2021-01-28,-8.1,08:19:00,17:55:00,77,4.52,0.0,84,0.03,4.0
6077243,montréal,2021-01-29,-15.5,08:18:00,17:56:00,68,4.03,0.0,40,0.0,6.25
6077243,montréal,2021-01-30,-17.1,08:17:00,17:58:00,71,2.33,0.0,8,0.0,6.0
6077243,montréal,2021-01-31,-20.1,08:16:00,17:59:00,73,2.04,0.0,0,0.0,6.0
6077243,montréal,2021-02-01,-15.7,08:14:00,18:01:00,73,3.9,0.0,23,0.0,5.5
6077243,montréal,2021-02-02,-4.9,08:13:00,18:02:00,84,7.58,0.0,100,1.29,2.75
6077243,montréal,2021-02-03,-1.8,08:12:00,18:04:00,78,4.64,0.1,99,0.33,3.0
6077243,montréal,2021-02-04,-2.4,08:11:00,18:05:00,80,3.22,0.0,35,0.04,4.25
6077243,montréal,2021-02-05,-2.9,08:09:00,18:06:00,84,3.98,0.1,79,0.38,2.25
6077243,montréal,2021-02-06,-5.6,08:08:00,18:08:00,69,5.61,0.0,42,0.04,6.0
6077243,montréal,2021-02-07,-7.5,08:07:00,18:09:00,77,2.81,0.1,85,0.13,4.25
6077243,montréal,2021-02-08,-12.1,08:05:00,18:11:00,73,3.61,0.0,27,0.01,5.75
6077243,montréal,2021-02-09,-11.9,08:04:00,18:12:00,81,2.03,0.0,86,0.11,4.5
6077243,montréal,2021-02-10,-11.3,08:02:00,18:14:00,73,2.69,0.0,36,0.01,6.25
6077243,montréal,2021-02-11,-12.8,08:01:00,18:15:00,65,3.08,0.0,35,0.0,7.0
6077243,montréal,2021-02-12,-17.9,07:59:00,18:17:00,69,3.18,0.0,35,0.0,7.0
6077243,montréal,2021-02-13,-17.9,07:58:00,18:18:00,70,1.75,0.0,63,0.0,6.25
6077243,montréal,2021-02-14,-11.5,07:56:00,18:20:00,76,2.33,0.0,70,0.13,5.75
6077243,montréal,2021-02-15,-10.0,07:55:00,18:21:00,81,1.26,0.0,78,0.06,4.5
6077243,montréal,2021-02-16,-6.5,07:53:00,18:23:00,87,4.76,0.0,99,1.7,4.0
6077243,montréal,2021-02-17,-13.1,07:52:00,18:24:00,68,4.8,0.0,33,0.0,7.0
6077243,montréal,2021-02-18,-12.7,07:50:00,18:25:00,77,1.89,0.0,78,0.0,5.75
6077243,montréal,2021-02-19,-9.6,07:49:00,18:27:00,78,3.16,0.0,97,0.19,4.75
6077243,montréal,2021-02-20,-7.3,07:47:00,18:28:00,77,2.44,0.0,81,0.04,5.25
6077243,montréal,2021-02-21,-9.8,07:45:00,18:30:00,72,2.63,0.0,2,0.0,6.75
6077243,montréal,2021-02-22,-5.7,07:44:00,18:31:00,80,4.44,0.0,96,0.49,4.0
6077243,montréal,2021-02-23,0.4,07:42:00,18:33:00,88,3.84,0.4,98,0.1,3.0
6077243,montréal,2021-02-24,0.5,07:40:00,18:34:00,89,3.67,0.3,66,1.04,3.5
6077243,montréal,2021-02-25,-4.7,07:38:00,18:35:00,71,4.8,0.0,60,0.27,5.25
6077243,montréal,2021-02-26,-9.5,07:37:00,18:37:00,71,2.42,0.0,8,0.0,6.75
6077243,montréal,2021-02-27,-2.2,07:35:00,18:38:00,83,5.26,0.9,57,0.69,3.0
6077243,montréal,2021-02-28,-0.2,07:33:00,18:40:00,84,2.77,0.8,53,0.03,4.0
6077243,montréal,2021-03-01,0.1,07:31:00,18:41:00,72,7.1,4.1,81,0.0,2.75
6077243,montréal,2021-03-02,-14.2,07:30:00,18:42:00,57,7.02,0.0,54,0.01,5.5
6077243,montréal,2021-03-03,-5.5,07:28:00,18:44:00,78,2.23,0.0,64,0.18,5.75
6077243,montréal,2021-03-04,-8.6,07:26:00,18:45:00,64,4.85,0.0,54,0.05,6.0
6077243,montréal,2021-03-05,-10.9,07:24:00,18:46:00,58,5.62,0.0,75,0.06,5.0
6077243,montréal,2021-03-06,-10.7,07:22:00,18:48:00,68,4.87,0.0,42,0.0,7.0
6077243,montréal,2021-03-07,-9.9,07:20:00,18:49:00,70,3.11,0.0,15,0.0,6.25
6077243,montréal,2021-03-08,-9.2,07:19:00,18:51:00,71,2.03,0.0,41,0.03,6.25
6077243,montréal,2021-03-09,-0.9,07:17:00,18:52:00,73,2.58,0.0,38,0.0,6.75
6077243,montréal,2021-03-10,0.4,07:15:00,18:53:00,76,3.3,0.0,59,0.0,5.75
6077243,montréal,2021-03-11,6.2,07:13:00,18:55:00,74,4.3,1.2,82,0.0,3.75
6077243,montréal,2021-03-12,2.7,07:11:00,18:56:00,72,6.92,0.3,37,0.04,4.25
6077243,montréal,2021-03-13,-4.8,07:09:00,18:57:00,57,5.75,0.0,64,0.06,5.5
6077243,montréal,2021-03-14,-5.0,07:08:00,18:59:00,58,6.0,0.0,62,0.02,5.5
6077243,montréal,2021-03-15,-11.1,07:06:00,19:00:00,39,4.89,0.0,37,0.0,7.0
6077243,montréal,2021-03-16,-5.1,07:04:00,19:01:00,45,2.24,0.0,40,0.0,7.5
6077243,montréal,2021-03-17,0.7,07:02:00,19:03:00,55,2.45,0.0,37,0.0,7.5
6077243,montréal,2021-03-18,2.3,07:00:00,19:04:00,66,4.55,1.0,100,0.0,4.5
6077243,montréal,2021-03-19,-5.2,06:58:00,19:05:00,47,4.23,0.0,5,0.0,7.0
6077243,montréal,2021-03-20,2.0,06:56:00,19:07:00,58,5.26,0.0,1,0.0,6.5
6077243,montréal,2021-03-21,4.7,06:54:00,19:08:00,64,3.67,0.0,0,0.0,7.0
6077243,montréal,2021-03-22,6.1,06:52:00,19:09:00,57,2.26,0.0,0,0.0,7.5
6077243,montréal,2021-03-23,7.2,06:50:00,19:10:00,62,2.03,0.0,58,0.0,7.0
6077243,montréal,2021-03-24,6.9,06:48:00,19:12:00,77,3.42,4.8,97,0.0,3.25
6077243,montréal,2021-03-25,12.4,06:46:00,19:13:00,76,4.77,3.3,68,0.0,3.75
6077243,montréal,2021-03-26,6.1,06:45:00,19:14:00,95,5.09,23.2,100,0.0,2.0
6077243,montréal,2021-03-27,3.4,06:43:00,19:16:00,77,3.2,1.2,84,0.0,3.75
6077243,montréal,2021-03-28,5.4,06:41:00,19:17:00,86,6.47,14.8,94,0.0,2.0
6077243,montréal,2021-03-29,1.3,06:39:00,19:18:00,56,7.47,0.9,45,0.0,5.5
6077243,montréal,2021-03-30,5.8,06:37:00,19:20:00,56,4.83,0.0,52,0.0,6.5
6077243,montréal,2021-03-31,8.8,06:35:00,19:21:00,74,4.76,6.5,99,0.0,3.25
6077243,montréal,2021-04-01,1.0,06:33:00,19:22:00,61,4.62,0.6,93,0.31,4.5
6077243,montréal,2021-04-02,-1.7,06:31:00,19:23:00,39,3.93,0.0,44,0.0,7.0
6077243,montréal,2021-04-03,1.4,06:30:00,19:25:00,43,3.78,0.0,4,0.0,7.0
6077243,montréal,2021-04-04,5.9,06:28:00,19:26:00,55,2.91,0.0,57,0.0,7.0
6077243,montréal,2021-04-05,7.7,06:26:00,19:27:00,47,4.53,0.0,42,0.0,7.0
6077243,montréal,2021-04-06,7.8,06:24:00,19:29:00,56,2.26,0.0,27,0.0,7.5
6077243,montréal,2021-04-07,9.9,06:22:00,19:30:00,77,3.02,0.0,56,0.0,5.75
6077243,montréal,2021-04-08,11.6,06:20:00,19:31:00,72,3.33,0.0,43,0.0,6.25
6077243,montréal,2021-04-09,14.0,06:18:00,19:33:00,68,2.27,0.0,32,0.0,7.5
6077243,montréal,2021-04-10,14.8,06:16:00,19:34:00,74,1.68,0.0,47,0.0,6.75
6077243,montréal,2021-04-11,11.3,06:15:00,19:35:00,56,6.11,0.0,91,0.0,5.5
6077243,montréal,2021-04-12,11.6,06:13:00,19:36:00,62,5.65,0.0,82,0.0,5.5
6077243,montréal,2021-04-13,11.7,06:11:00,19:38:00,64,3.26,0.0,42,0.0,7.0
6077243,montréal,2021-04-14,10.5,06:09:00,19:39:00,58,2.25,0.0,53,0.0,7.0
6077243,montréal,2021-04-15,7.4,06:07:00,19:40:00,91,3.59,20.6,87,0.0,2.5
6077243,montréal,2021-04-16,4.7,06:06:00,19:42:00,93,3.38,10.9,100,0.0,2.5
6077243,montréal,2021-04-17,6.1,06:04:00,19:43:00,69,3.23,0.2,78,0.0,5.0
6077243,montréal,2021-04-18,7.7,06:02:00,19:44:00,69,1.49,0.1,78,0.0,5.5
6077243,montréal,2021-04-19,9.7,06:01:00,19:45:00,75,2.63,0.0,48,0.0,6.75
6077243,montréal,2021-04-20,7.5,05:59:00,19:47:00,63,5.1,2.4,84,0.0,4.0
6077243,montréal,2021-04-21,1.2,05:57:00,19:48:00,65,2.96,0.0,99,0.59,6.0
6077243,montréal,2021-04-22,0.6,05:56:00,19:49:00,44,6.01,0.0,78,0.03,5.0
6077243,montréal,2021-04-23,7.3,05:54:00,19:51:00,46,6.81,0.0,30,0.0,6.5
6077243,montréal,2021-04-24,11.7,05:52:00,19:52:00,50,5.54,0.0,29,0.0,6.5
6077243,montréal,2021-04-25,9.4,05:51:00,19:53:00,72,2.98,6.3,80,0.0,3.75
6077243,montréal,2021-04-26,4.2,05:49:00,19:54:00,50,5.4,0.0,31,0.0,6.5
6077243,montréal,2021-04-27,7.7,05:47:00,19:56:00,42,3.56,0.0,49,0.0,7.0
6077243,montréal,2021-04-28,10.9,05:46:00,19:57:00,63,1.86,4.4,94,0.0,4.5
6077243,montréal,2021-04-29,12.8,05:44:00,19:58:00,77,1.98,0.3,99,0.0,4.75
6077243,montréal,2021-04-30,9.3,05:43:00,20:00:00,96,4.16,34.2,100,0.0,2.5
6077243,montréal,2021-05-01,6.6,05:41:00,20:01:00,51,5.09,0.6,74,0.0,5.0
6077243,montréal,2021-05-02,9.5,05:40:00,20:02:00,60,4.41,0.1,62,0.0,5.5
6077243,montréal,2021-05-03,7.5,05:38:00,20:03:00,53,2.0,0.0,96,0.0,6.5
6077243,montréal,2021-05-04,10.9,05:37:00,20:05:00,59,3.69,0.2,99,0.0,5.0
6077243,montréal,2021-05-05,11.2,05:35:00,20:06:00,88,4.4,4.6,100,0.0,2.5
6077243,montréal,2021-05-06,9.8,05:34:00,20:07:00,54,4.72,0.1,42,0.0,6.0
6077243,montréal,2021-05-07,9.0,05:33:00,20:08:00,59,1.99,0.5,64,0.0,6.0
6077243,montréal,2021-05-08,10.8,05:31:00,20:10:00,55,2.99,0.7,97,0.0,5.5
6077243,montréal,2021-05-09,10.1,05:30:00,20:11:00,70,4.2,0.0,79,0.0,5.25
6077243,montréal,2021-05-10,10.9,05:29:00,20:12:00,63,2.93,0.6,65,0.0,6.0
6077243,montréal,2021-05-11,8.6,05:27:00,20:13:00,74,5.58,3.2,73,0.0,3.25
6077243,montréal,2021-05-12,11.1,05:26:00,20:14:00,62,3.61,0.8,58,0.0,5.5
6077243,montréal,2021-05-13,12.9,05:25:00,20:16:00,53,2.44,0.9,27,0.0,6.5
6077243,montréal,2021-05-14,15.2,05:24:00,20:17:00,53,3.92,0.1,32,0.0,6.0
6077243,montréal,2021-05-15,15.5,05:23:00,20:18:00,46,4.09,0.0,56,0.0,6.5
6077243,montréal,2021-05-16,15.1,05:22:00,20:19:00,63,1.88,2.2,40,0.0,6.0
6077243,montréal,2021-05-17,16.9,05:21:00,20:20:00,55,3.07,0.0,29,0.0,7.0
6077243,montréal,2021-05-18,18.7,05:19:00,20:21:00,50,3.32,0.6,79,0.0,6.25
6077243,montréal,2021-05-19,19.3,05:18:00,20:23:00,45,2.01,0.0,47,0.0,8.75
6077243,montréal,2021-05-20,22.0,05:17:00,20:24:00,54,2.86,0.3,87,0.0,8.0
6077243,montréal,2021-05-21,23.6,05:16:00,20:25:00,56,2.73,0.0,90,0.0,9.0
6077243,montréal,2021-05-22,22.9,05:16:00,20:26:00,62,4.72,0.0,75,0.0,8.5
6077243,montréal,2021-05-23,18.2,05:15:00,20:27:00,62,5.55,1.1,36,0.0,6.25
6077243,montréal,2021-05-24,14.6,05:14:00,20:28:00,43,2.78,0.0,12,0.0,7.5
6077243,montréal,2021-05-25,19.7,05:13:00,20:29:00,63,4.21,1.3,68,0.0,6.25
6077243,montréal,2021-05-26,23.4,05:12:00,20:30:00,65,6.85,2.6,66,0.0,7.0
6077243,montréal,2021-05-27,13.9,05:11:00,20:31:00,46,4.79,0.0,47,0.0,7.0
6077243,montréal,2021-05-28,9.2,05:11:00,20:32:00,41,2.11,0.0,61,0.0,7.0
6077243,montréal,2021-05-29,12.6,05:10:00,20:33:00,41,3.76,0.0,3,0.0,7.0
6077243,montréal,2021-05-30,13.1,05:09:00,20:34:00,55,2.9,0.9,54,0.0,6.0
6077243,montréal,2021-05-31,13.6,05:09:00,20:35:00,73,2.65,0.0,54,0.0,6.25
6077243,montréal,2021-06-01,17.4,05:08:00,20:35:00,53,4.83,0.1,66,0.0,5.5
6077243,montréal,2021-06-02,20.3,05:08:00,20:36:00,48,3.81,0.0,43,0.0,9.5
6077243,montréal,2021-06-03,18.1,05:07:00,20:37:00,82,3.09,8.0,94,0.0,3.75
6077243,montréal,2021-06-04,20.9,05:07:00,20:38:00,73,4.52,0.0,32,0.0,8.75
6077243,montréal,2021-06-05,22.1,05:06:00,20:39:00,72,5.23,2.4,76,0.0,5.75
6077243,montréal,2021-06-06,24.2,05:06:00,20:39:00,66,4.48,0.5,29,0.0,8.5
6077243,montréal,2021-06-07,26.8,05:06:00,20:40:00,53,5.84,0.0,47,0.0,9.0
6077243,montréal,2021-06-08,26.0,05:05:00,20:41:00,69,5.11,1.1,91,0.0,6.5
6077243,montréal,2021-06-09,24.1,05:05:00,20:41:00,47,3.65,0.8,54,0.0,8.0
6077243,montréal,2021-06-10,18.7,05:05:00,20:42:00,37,3.09,0.1,60,0.0,6.75
6077243,montréal,2021-06-11,19.6,05:05:00,20:43:00,51,1.64,0.8,80,0.0,6.75
6077243,montréal,2021-06-12,20.7,05:05:00,20:43:00,51,2.07,0.0,54,0.0,9.5
6077243,montréal,2021-06-13,22.2,05:05:00,20:44:00,44,2.12,0.0,81,0.0,9.0
6077243,montréal,2021-06-14,19.9,05:05:00,20:44:00,79,2.64,11.9,92,0.0,5.0
6077243,montréal,2021-06-15,18.7,05:05:00,20:45:00,75,2.91,2.4,66,0.0,6.0
6077243,montréal,2021-06-16,16.3,05:05:00,20:45:00,49,4.29,0.0,39,0.0,7.0
6077243,montréal,2021-06-17,18.4,05:05:00,20:45:00,47,4.14,0.0,33,0.0,8.25
6077243,montréal,2021-06-18,20.3,05:05:00,20:46:00,58,4.44,6.9,70,0.0,7.0
6077243,montréal,2021-06-19,21.0,05:05:00,20:46:00,68,4.86,2.8,48,0.0,8.0
6077243,montréal,2021-06-20,21.3,05:05:00,20:46:00,64,2.53,0.0,22,0.0,10.0
6077243,montréal,2021-06-21,23.4,05:05:00,20:46:00,76,4.65,9.3,83,0.0,5.75
6077243,montréal,2021-06-22,16.8,05:05:00,20:47:00,61,4.63,0.0,94,0.0,6.0
6077243,montréal,2021-06-23,16.1,05:06:00,20:47:00,51,3.34,0.0,41,0.0,7.0
6077243,montréal,2021-06-24,20.5,05:06:00,20:47:00,49,4.69,0.0,58,0.0,9.0
6077243,montréal,2021-06-25,22.4,05:07:00,20:47:00,51,4.39,0.0,97,0.0,8.5
6077243,montréal,2021-06-26,20.0,05:07:00,20:47:00,87,3.99,28.4,100,0.0,5.0
6077243,montréal,2021-06-27,26.3,05:07:00,20:47:00,67,6.09,0.2,71,0.0,7.5
6077243,montréal,2021-06-28,25.9,05:08:00,20:47:00,77,3.59,5.0,50,0.0,6.25
6077243,montréal,2021-06-29,24.6,05:08:00,20:47:00,80,3.07,1.9,69,0.0,6.0
6077243,montréal,2021-06-30,22.9,05:09:00,20:47:00,87,4.37,8.2,89,0.0,5.0
6077243,montréal,2021-07-01,20.7,05:09:00,20:46:00,66,1.51,0.0,88,0.0,9.0
6077243,montréal,2021-07-02,18.3,05:10:00,20:46:00,73,5.22,0.1,87,0.0,5.0
6077243,montréal,2021-07-03,17.2,05:11:00,20:46:00,75,3.34,1.7,68,0.0,4.25
6077243,montréal,2021-07-04,18.3,05:11:00,20:46:00,69,2.95,0.0,53,0.0,8.25
6077243,montréal,2021-07-05,20.8,05:12:00,20:45:00,67,2.51,0.0,28,0.0,10.0
6077243,montréal,2021-07-06,23.7,05:13:00,20:45:00,79,4.79,6.2,74,0.0,6.25
6077243,montréal,2021-07-07,18.2,05:13:00,20:44:00,61,2.68,0.0,73,0.0,8.25
6077243,montréal,2021-07-08,18.2,05:14:00,20:44:00,78,3.83,13.9,94,0.0,4.5
6077243,montréal,2021-07-09,19.6,05:15:00,20:43:00,80,3.05,0.5,83,0.0,4.75
6077243,montréal,2021-07-10,21.2,05:16:00,20:43:00,65,1.25,0.0,35,0.0,10.0
6077243,montréal,2021-07-11,22.0,05:17:00,20:42:00,68,2.32,0.0,88,0.0,9.0
6077243,montréal,2021-07-12,22.4,05:17:00,20:42:00,73,2.55,0.2,88,0.0,7.25
6077243,montréal,2021-07-13,22.3,05:18:00,20:41:00,78,4.67,4.4,89,0.0,5.75
6077243,montréal,2021-07-14,23.0,05:19:00,20:40:00,84,4.89,10.2,62,0.0,5.5
6077243,montréal,2021-07-15,24.8,05:20:00,20:40:00,70,3.48,0.1,46,0.0,7.75
6077243,montréal,2021-07-16,23.7,05:21:00,20:39:00,68,4.41,0.9,86,0.0,7.5
6077243,montréal,2021-07-17,21.8,05:22:00,20:38:00,75,1.48,0.0,99,0.0,8.25
6077243,montréal,2021-07-18,22.4,05:23:00,20:37:00,71,1.19,0.1,74,0.0,7.75
6077243,montréal,2021-07-19,23.1,05:24:00,20:36:00,81,2.59,4.3,42,0.0,6.5
6077243,montréal,2021-07-20,22.0,05:25:00,20:35:00,79,2.16,7.0,70,0.0,6.75
6077243,montréal,2021-07-21,19.4,05:26:00,20:34:00,74,3.22,6.3,65,0.0,5.0
6077243,montréal,2021-07-22,20.2,05:27:00,20:33:00,70,2.42,0.0,56,0.0,8.75
6077243,montréal,2021-07-23,20.5,05:28:00,20:32:00,68,2.03,0.0,32,0.0,10.0
6077243,montréal,2021-07-24,22.0,05:29:00,20:31:00,68,3.17,0.0,51,0.0,9.0
6077243,montréal,2021-07-25,22.5,05:31:00,20:30:00,76,5.46,15.5,60,0.0,5.75
6077243,montréal,2021-07-26,22.7,05:32:00,20:29:00,77,3.77,0.9,33,0.0,7.75
6077243,montréal,2021-07-27,19.1,05:33:00,20:28:00,77,1.65,2.5,52,0.0,6.0
6077243,montréal,2021-07-28,19.1,05:34:00,20:27:00,68,1.74,0.0,48,0.0,8.75
6077243,montréal,2021-07-29,18.5,05:35:00,20:26:00,84,1.91,3.9,81,0.0,4.25
6077243,montréal,2021-07-30,17.0,05:36:00,20:25:00,71,4.46,2.2,58,0.0,4.25
6077243,montréal,2021-07-31,17.0,05:37:00,20:23:00,64,4.25,0.2,55,0.0,5.5
6077243,montréal,2021-08-01,16.4,05:38:00,20:22:00,84,2.25,6.6,97,0.0,3.0
6077243,montréal,2021-08-02,18.3,05:40:00,20:21:00,70,3.11,0.5,51,0.0,6.0
6077243,montréal,2021-08-03,20.3,05:41:00,20:19:00,67,5.13,0.0,7,0.0,9.0
6077243,montréal,2021-08-04,21.5,05:42:00,20:18:00,71,2.41,0.0,42,0.0,9.25
6077243,montréal,2021-08-05,22.5,05:43:00,20:17:00,72,1.72,0.0,8,0.0,9.25
6077243,montréal,2021-08-06,24.1,05:44:00,20:15:00,68,3.6,0.0,19,0.0,9.5
6077243,montréal,2021-08-07,22.5,05:46:00,20:14:00,79,2.71,12.0,74,0.0,6.75
6077243,montréal,2021-08-08,22.7,05:47:00,20:12:00,71,2.58,0.0,66,0.0,8.75
6077243,montréal,2021-08-09,24.3,05:48:00,20:11:00,78,2.81,2.4,58,0.0,7.25
6077243,montréal,2021-08-10,25.8,05:49:00,20:09:00,73,3.6,1.2,40,0.0,7.25
6077243,montréal,2021-08-11,25.5,05:50:00,20:08:00,81,4.03,5.8,76,0.0,5.0
6077243,montréal,2021-08-12,26.4,05:52:00,20:06:00,77,4.57,0.4,49,0.0,7.75
6077243,montréal,2021-08-13,25.9,05:53:00,20:05:00,80,3.63,0.4,44,0.0,7.0
6077243,montréal,2021-08-14,22.7,05:54:00,20:03:00,68,4.75,0.7,52,0.0,8.0
6077243,montréal,2021-08-15,19.0,05:55:00,20:01:00,58,2.64,0.0,19,0.0,8.75
6077243,montréal,2021-08-16,20.9,05:56:00,20:00:00,65,1.83,0.0,40,0.0,10.0
6077243,montréal,2021-08-17,22.0,05:58:00,19:58:00,76,2.33,0.2,87,0.0,7.25
6077243,montréal,2021-08-18,24.0,05:59:00,19:57:00,84,2.01,0.9,93,0.0,6.5
6077243,montréal,2021-08-19,23.8,06:00:00,19:55:00,89,1.66,1.0,97,0.0,6.0
6077243,montréal,2021-08-20,26.0,06:01:00,19:53:00,77,1.76,0.0,70,0.0,8.75
6077243,montréal,2021-08-21,27.4,06:03:00,19:51:00,76,1.68,0.2,54,0.0,7.75
6077243,montréal,2021-08-22,27.2,06:04:00,19:50:00,72,2.94,0.1,72,0.0,7.75
6077243,montréal,2021-08-23,25.6,06:05:00,19:48:00,68,3.15,0.2,53,0.0,8.0
6077243,montréal,2021-08-24,26.2,06:06:00,19:46:00,69,3.07,0.3,22,0.0,8.5
6077243,montréal,2021-08-25,26.5,06:07:00,19:44:00,66,3.32,0.0,51,0.0,9.0
6077243,montréal,2021-08-26,27.3,06:09:00,19:43:00,65,4.11,0.1,7,0.0,8.5
6077243,montréal,2021-08-27,21.5,06:10:00,19:41:00,52,3.49,0.0,53,0.0,9.0
6077243,montréal,2021-08-28,19.0,06:11:00,19:39:00,66,3.17,1.9,98,0.0,5.75
6077243,montréal,2021-08-29,20.5,06:12:00,19:37:00,91,2.95,19.5,89,0.0,5.5
6077243,montréal,2021-08-30,23.3,06:14:00,19:35:00,75,4.95,11.8,60,0.0,6.25
6077243,montréal,2021-08-31,21.5,06:15:00,19:33:00,65,4.46,0.0,19,0.0,9.5
6077243,montréal,2021-09-01,18.5,06:16:00,19:32:00,62,2.66,0.0,66,0.0,8.25
6077243,montréal,2021-09-02,16.2,06:17:00,19:30:00,64,3.68,0.3,62,0.0,5.5
6077243,montréal,2021-09-03,17.9,06:18:00,19:28:00,70,3.22,0.7,35,0.0,5.25
6077243,montréal,2021-09-04,18.4,06:20:00,19:26:00,68,2.45,0.0,35,0.0,8.75
6077243,montréal,2021-09-05,19.0,06:21:00,19:24:00,82,3.14,9.3,74,0.0,4.25
6077243,montréal,2021-09-06,17.8,06:22:00,19:22:00,85,4.22,4.6,43,0.0,3.5
6077243,montréal,2021-09-07,17.6,06:23:00,19:20:00,73,3.69,0.2,36,0.0,5.25
6077243,montréal,2021-09-08,18.9,06:24:00,19:19:00,86,3.41,6.7,87,0.0,3.75
6077243,montréal,2021-09-09,19.1,06:26:00,19:17:00,81,2.57,1.9,56,0.0,5.25
6077243,montréal,2021-09-10,16.6,06:27:00,19:15:00,69,3.75,0.3,38,0.0,6.0
6077243,montréal,2021-09-11,18.0,06:28:00,19:13:00,68,4.17,0.2,49,0.0,7.25
6077243,montréal,2021-09-12,19.9,06:29:00,19:11:00,65,5.39,2.0,63,0.0,5.75
6077243,montréal,2021-09-13,17.0,06:31:00,19:09:00,66,2.9,0.0,61,0.0,7.0
6077243,montréal,2021-09-14,16.7,06:32:00,19:07:00,71,3.16,0.1,64,0.0,4.75
6077243,montréal,2021-09-15,19.3,06:33:00,19:05:00,80,4.56,9.5,99,0.0,3.75
6077243,montréal,2021-09-16,17.2,06:34:00,19:03:00,73,1.6,0.0,29,0.0,6.75
6077243,montréal,2021-09-17,19.8,06:35:00,19:01:00,81,3.4,0.6,18,0.0,5.75
6077243,montréal,2021-09-18,19.5,06:37:00,18:59:00,72,2.77,2.2,54,0.0,6.0
6077243,montréal,2021-09-19,15.1,06:38:00,18:57:00,66,2.33,0.0,5,0.0,7.5
6077243,montréal,2021-09-20,16.9,06:39:00,18:55:00,73,2.64,0.0,18,0.0,6.75
6077243,montréal,2021-09-21,19.0,06:40:00,18:53:00,72,5.1,0.0,79,0.0,6.0
6077243,montréal,2021-09-22,20.3,06:42:00,18:51:00,80,4.54,2.1,92,0.0,5.5
6077243,montréal,2021-09-23,23.5,06:43:00,18:49:00,72,5.95,1.9,85,0.0,5.75
6077243,montréal,2021-09-24,18.1,06:44:00,18:48:00,75,4.42,34.7,73,0.0,5.0
6077243,montréal,2021-09-25,17.2,06:45:00,18:46:00,69,2.32,0.0,63,0.0,7.0
6077243,montréal,2021-09-26,16.0,06:47:00,18:44:00,68,4.63,0.0,51,0.0,6.5
6077243,montréal,2021-09-27,15.3,06:48:00,18:42:00,82,3.33,1.0,63,0.0,3.5
6077243,montréal,2021-09-28,12.6,06:49:00,18:40:00,64,2.55,0.0,78,0.0,6.5
6077243,montréal,2021-09-29,10.9,06:50:00,18:38:00,80,1.35,1.9,76,0.0,3.5
6077243,montréal,2021-09-30,11.5,06:52:00,18:36:00,75,2.27,0.0,26,0.0,6.75
6077243,montréal,2021-10-01,12.7,06:53:00,18:34:00,69,3.27,0.1,60,0.0,5.5
6077243,montréal,2021-10-02,12.1,06:54:00,18:32:00,94,2.66,14.2,98,0.0,3.0
6077243,montréal,2021-10-03,12.4,06:55:00,18:30:00,78,3.2,0.4,90,0.0,4.25
6077243,montréal,2021-10-04,12.5,06:57:00,18:28:00,80,3.81,0.0,93,0.0,4.5
6077243,montréal,2021-10-05,13.9,06:58:00,18:27:00,83,2.13,0.0,76,0.0,5.0
6077243,montréal,2021-10-06,13.4,06:59:00,18:25:00,87,1.68,0.0,23,0.0,6.0
6077243,montréal,2021-10-07,14.8,07:00:00,18:23:00,83,1.73,0.0,16,0.0,6.0
6077243,montréal,2021-10-08,14.7,07:02:00,18:21:00,83,2.38,0.0,5,0.0,6.0
6077243,montréal,2021-10-09,15.5,07:03:00,18:19:00,76,4.21,0.0,67,0.0,5.75
6077243,montréal,2021-10-10,14.4,07:04:00,18:17:00,82,3.6,2.8,73,0.0,3.5
6077243,montréal,2021-10-11,16.4,07:06:00,18:15:00,82,2.41,0.0,62,0.0,5.5
6077243,montréal,2021-10-12,17.2,07:07:00,18:14:00,82,2.08,0.0,83,0.0,5.0
6077243,montréal,2021-10-13,16.6,07:08:00,18:12:00,88,1.63,0.2,67,0.0,4.5
6077243,montréal,2021-10-14,17.3,07:10:00,18:10:00,91,1.77,0.6,88,0.0,4.0
6077243,montréal,2021-10-15,17.7,07:11:00,18:08:00,90,1.55,0.6,98,0.0,4.0
6077243,montréal,2021-10-16,17.3,07:12:00,18:07:00,96,5.19,37.0,95,0.0,2.0
6077243,montréal,2021-10-17,11.6,07:14:00,18:05:00,76,4.37,0.4,42,0.0,5.25
6077243,montréal,2021-10-18,9.9,07:15:00,18:03:00,70,4.18,1.2,94,0.0,3.75
6077243,montréal,2021-10-19,9.0,07:16:00,18:01:00,77,4.16,1.7,84,0.0,3.75
6077243,montréal,2021-10-20,11.4,07:18:00,18:00:00,81,1.98,1.3,47,0.0,4.5
6077243,montréal,2021-10-21,11.8,07:19:00,17:58:00,95,2.33,5.9,95,0.0,3.0
6077243,montréal,2021-10-22,10.5,07:20:00,17:56:00,76,4.72,12.2,82,0.0,3.25
6077243,montréal,2021-10-23,5.6,07:22:00,17:55:00,64,1.93,0.0,95,0.0,6.5
6077243,montréal,2021-10-24,6.9,07:23:00,17:53:00,70,2.45,0.0,39,0.0,6.75
6077243,montréal,2021-10-25,6.0,07:24:00,17:51:00,86,3.75,2.6,93,0.0,3.0
